"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"5555","NCTD_22168","22168","22168","Hwy 101 & Chesterfield Dr","33.020264","-117.282886","NCTD","2.0","F-N/B","","","33.020259208875515","-117.28287405699376"
"5556","NCTD_22169","22169","22169","Encinitas Bl & Vulcan Av","33.048751","-117.2932","NCTD","1.0","N-E/B","","","33.0487462060824","-117.29318805332268"
"5557","NCTD_22171","22171","22171","Hwy 101 & Chesterfield Dr","33.01856","-117.282219","NCTD","1.0","F-S/B","","","33.01855520917315","-117.28220705713042"
"5558","NCTD_22172","22172","22172","Plaza St & Highway 101","32.991703","-117.272093","NCTD","1.0","N-E/B","plz101","","32.99169821106924","-117.27208106091076"
"5559","NCTD_22193","22193","22193","Carlsbad Poinsettia Station","33.109718","-117.319024","NCTD","1.0","M-TC-Bus","cpsta","cpsta","33.109713200035124","-117.31901204425563"
"5560","NCTD_22198","22198","22198","Mission Rd & Aberdeen Av","33.145906","-117.177638","NCTD","1.0","M-Street-E/B","","","33.1459011882602","-117.17762606585231"
"5561","NCTD_22199","22199","22199","Mission Rd & Aberdeen Av","33.146227","-117.178445","NCTD","1.0","N-W/B","","","33.14622218781746","-117.17843306606844"
"5562","NCTD_22201","22201","22201","Stuart Mesa & Yamanaka","33.25526","-117.407895","NCTD","2.0","N-N/B","","","33.25525518814726","-117.40788301751435"
"5563","NCTD_22203","22203","22203","Stuart Mesa & Yamanaka","33.255137","-117.407961","NCTD","2.0","F-S/B","","","33.25513218790149","-117.40794901818528"
"5564","NCTD_22205","22205","22205","El Camino Real & Town Center Dr","33.063906","-117.262384","NCTD","1.0","N-N/B","","","33.0639012016666","-117.26237205676293"
"5565","NCTD_22206","22206","22206","El Camino Real & Camino Colony Apts","33.204915","-117.333729","NCTD","2.0","M-Special_Loc","","","33.20491018990974","-117.33371703423978"
"5566","NCTD_22210","22210","22210","Sycamore Av & Sycamore Hills Apts","33.159124","-117.221703","NCTD","2.0","M-Street-S/B","","","33.15911918861961","-117.22169105750793"
"5567","NCTD_22211","22211","22211","Park Center Dr & Avenida Chelsea","33.143179","-117.233668","NCTD","2.0","M-Street-E/B","prkbuE","","33.14317419156976","-117.23365605608628"
"5568","NCTD_22212","22212","22212","Melrose Dr & County Complex","33.190924","-117.254088","NCTD","0.0","","vcourt","","33.19091918638258","-117.25407604979038"
"5569","NCTD_22220","22220","22220","Valley Pkwy & La Terraza Bl","33.116059","-117.097622","NCTD","1.0","N-E/B","","","33.116054187092786","-117.0976100813575"
"5570","NCTD_22349","22349","22349","Vista Rey & Vista Bella","33.218362","-117.331296","NCTD","2.0","N-E/B","","","33.21835718800891","-117.33128403415964"
"5571","NCTD_22350","22350","22350","Hwy 78 & Zoo Rd","33.095782","-117.009065","NCTD","2.0","N-E/B","","","33.095777185262484","-117.00905309901313"
"5572","NCTD_22351","22351","22351","Hwy 78 & Bandy Canyon Rd","33.091416","-116.953967","NCTD","2.0","F-E/B","","","33.09141118236548","-116.95395510842877"
"5573","NCTD_22352","22352","22352","Hwy 78 & Zoo Rd","33.095967","-117.009048","NCTD","2.0","F-W/B","","","33.095962185228956","-117.00903609843593"
"5574","NCTD_22353","22353","22353","Valley Pkwy & Juniper St","33.123853","-117.079793","NCTD","1.0","F-W/B","","","33.1238481860311","-117.07978108366089"
"5575","NCTD_22360","22360","22360","Melrose Dr & Hacienda Dr","33.191785","-117.253865","NCTD","1.0","F-S/B","","","33.19178018722262","-117.25385304889778"
"5576","NCTD_22361","22361","22361","Poinsettia Av & Business Park Dr","33.134777","-117.228662","NCTD","2.0","N-S/B","","","33.13477219213273","-117.22865005847072"
"5577","NCTD_22362","22362","22362","Melrose Dr & Hacienda Dr","33.192818","-117.253353","NCTD","0.0","N-N/B","","","33.19281318622782","-117.2533410491924"
"5578","NCTD_22363","22363","22363","Poinsettia Av & Business Park Dr","33.134574","-117.228618","NCTD","2.0","F-E/B","","","33.13456919202551","-117.22860605742336"
"5579","NCTD_22364","22364","22364","Sky Haven Ln & Sundown Ln","33.180699","-117.280029","NCTD","2.0","F-N/B","","","33.180694190029755","-117.28001704636874"
"5580","NCTD_22371","22371","22371","El Camino Real & Garden View Rd (499)","33.057641","-117.262482","NCTD","1.0","N-N/B","ecrgvr","","33.05763620256699","-117.26247005838722"
"5581","NCTD_22372","22372","22372","El Camino Real & Tobria Ter","33.11609","-117.270552","NCTD","1.0","N-S/B","","","33.11608519614974","-117.27054005275917"
"5582","NCTD_22375","22375","22375","Rancho Santa Fe Rd & 7th St","33.043442","-117.235284","NCTD","2.0","N-N/B","","","33.04343720356735","-117.2352720632457"
"5583","NCTD_22376","22376","22376","Rancho Santa Fe Rd & Calle Acervo","33.060702","-117.239538","NCTD","2.0","N-N/B","","","33.060697201967656","-117.23952606111435"
"5584","NCTD_22378","22378","22378","Camino De Los Coches & Maverick Way","33.075303","-117.231857","NCTD","1.0","F-E/B","lcchsE","","33.07529819947639","-117.23184506130092"
"5585","NCTD_22381","22381","22381","Camino De Los Coches & Stagecoach Park","33.075042","-117.232674","NCTD","1.0","F-W/B","lcchsW","","33.07503719954908","-117.23266206206978"
"5586","NCTD_22382","22382","22382","Rancho Santa Fe Rd & Avenida La Posta","33.060592","-117.239628","NCTD","1.0","F-E/B","","","33.06058720126742","-117.239616061391"
"5587","NCTD_22383","22383","22383","Rancho Santa Fe Rd & Ranch View Ter","33.043788","-117.235394","NCTD","2.0","N-S/B","","","33.0437832032347","-117.2353820637905"
"5588","NCTD_22384","22384","22384","Mission Av & Rock Springs Rd","33.126626","-117.097037","NCTD","0.0","F-E/B","","","33.126621185990246","-117.09702508135409"
"5589","NCTD_22385","22385","22385","Mission Av & Rock Springs Rd","33.126582","-117.097821","NCTD","1.0","F-W/B","","","33.126577186512414","-117.0978090814278"
"5590","NCTD_22386","22386","22386","Mission Rd & Falcon Pl (456)","33.1442","-117.153266","NCTD","1.0","N-W/B","","","33.14419518723506","-117.1532540697379"
"5591","NCTD_22387","22387","22387","Las Posas Rd & Descanso Av","33.145649","-117.190504","NCTD","1.0","N-S/B","","","33.14564418887599","-117.19049206429099"
"5592","NCTD_22403","22403","22403","Vista Village Dr & Main St","33.204013","-117.239197","NCTD","1.0","F-E/B","","","33.20400818439116","-117.23918505039296"
"5593","NCTD_22404","22404","22404","Valley Pkwy & Avenida Del Diablo","33.102848","-117.105576","NCTD","2.0","F-S/B","valdiS","","33.102843189831425","-117.10556408190466"
"5594","NCTD_22407","22407","22407","9th Av & Windsor Pl","33.111561","-117.105361","NCTD","2.0","F-W/B","9thwiW","","33.11155618897893","-117.10534908061213"
"5595","NCTD_22408","22408","22408","Hale Av & Casa Grande MHP","33.109907","-117.108705","NCTD","1.0","F-S/B","","","33.10990218814005","-117.10869308033892"
"5596","NCTD_22415","22415","22415","Loker Av West & 2788","33.131993","-117.25489","NCTD","2.0","M-Special_Loc","","","33.1319881936412","-117.25487805431757"
"5597","NCTD_22416","22416","22416","Loker Av West & 2731","33.134288","-117.25779","NCTD","0.0","M-Special_Loc","","","33.13428319335741","-117.2577780525635"
"5598","NCTD_22417","22417","22417","Loker Av West & Palomar Airport Rd","33.131525","-117.259623","NCTD","2.0","N-W/B","lokpal","","33.131520193920046","-117.25961105212285"
"5599","NCTD_22418","22418","22418","Priestly Dr & Faraday Bl","33.134745","-117.275876","NCTD","1.0","F-S/B","","","33.134740195032066","-117.2758640493508"
"5600","NCTD_22419","22419","22419","Priestly Dr & Rutherford Rd","33.133597","-117.274151","NCTD","2.0","N-S/B","prrutS","","33.13359219519232","-117.27413905072505"
"5601","NCTD_22420","22420","22420","Rutherford Rd & Pascal Ct","33.132243","-117.275476","NCTD","2.0","F-W/B","","","33.13223819467129","-117.27546405057409"
"5602","NCTD_22421","22421","22421","Rutherford Rd & Geiger Ct","33.131706","-117.279844","NCTD","2.0","F-W/B","","","33.13170119512791","-117.27983204974132"
"5603","NCTD_22422","22422","22422","Rutherford Rd & Farnsworth Ct","33.131697","-117.282599","NCTD","2.0","N-W/B","","","33.1316921949787","-117.28258704822154"
"5604","NCTD_22423","22423","22423","Aston Av & College Bl","33.132394","-117.288907","NCTD","2.0","N-W/B","astcoW","","33.1323891959571","-117.2888950478671"
"5605","NCTD_22426","22426","22426","Aston Av & College Bl","33.132213","-117.288887","NCTD","2.0","F-E/B","astcoE","","33.132208195288214","-117.28887504767398"
"5606","NCTD_22427","22427","22427","Rutherford Rd & Farnsworth Ct","33.131479","-117.282405","NCTD","2.0","F-E/B","","","33.13147419501466","-117.28239304933349"
"5607","NCTD_22428","22428","22428","Rutherford Rd & Geiger Ct","33.131546","-117.279818","NCTD","2.0","N-E/B","","","33.13154119552219","-117.27980604947409"
"5608","NCTD_22429","22429","22429","Rutherford Rd & Pascal Ct","33.13221","-117.274875","NCTD","2.0","F-E/B","","","33.132205195405014","-117.27486305030291"
"5609","NCTD_22430","22430","22430","Priestly Dr & Rutherford Rd","33.133816","-117.274137","NCTD","1.0","F-N/B","prrutN","","33.133811194558426","-117.27412505077059"
"5610","NCTD_22431","22431","22431","Priestly Dr & Faraday Av","33.134422","-117.275078","NCTD","2.0","N-N/B","","","33.13441719423294","-117.2750660503542"
"5611","NCTD_22432","22432","22432","Thunder Dr & Jonathon St","33.196197","-117.288264","NCTD","1.0","F-S/B","","","33.196192188181556","-117.28825204360379"
"5612","NCTD_22442","22442","22442","Carlsbad Bl & Avenida Encinas","33.092002","-117.313826","NCTD","2.0","F-N/B","","","33.09199720176436","-117.31381404657016"
"5613","NCTD_22443","22443","22443","Carlsbad Bl & Island Way","33.11217","-117.322454","NCTD","1.0","F-N/B","","","33.112165199229004","-117.32244204340965"
"5614","NCTD_22446","22446","22446","Carlsbad Bl & Island Way","33.111837","-117.322831","NCTD","1.0","N-S/B","","","33.11183219955219","-117.32281904341313"
"5615","NCTD_22449","22449","22449","Carlsbad Bl & Avenida Encinas","33.091826","-117.314365","NCTD","2.0","N-S/B","","","33.09182120235535","-117.31435304641029"
"5616","NCTD_22461","22461","22461","Rancho Santa Fe Rd & Olivenhain Rd","33.067176","-117.24555","NCTD","1.0","F-S/B","","","33.06717120135032","-117.24553806051885"
"5617","NCTD_22465","22465","22465","Lincoln Av & Goldenrod St","33.146852","-117.05996","NCTD","1.0","F-S/B","","","33.14684718228081","-117.05994808576635"
"5618","NCTD_22466","22466","22466","Lincoln Av & Daisy St","33.145313","-117.062521","NCTD","2.0","F-W/B","","","33.14530818276897","-117.06250908594606"
"5619","NCTD_22467","22467","22467","Lincoln Av & Rose St","33.142998","-117.066387","NCTD","2.0","F-W/B","","","33.14299318236286","-117.06637508515641"
"5620","NCTD_22468","22468","22468","Lincoln Av & Rose St","33.143528","-117.065226","NCTD","1.0","F-E/B","","","33.143523182956756","-117.06521408582014"
"5621","NCTD_22469","22469","22469","Lincoln Av & Begonia St","33.145075","-117.062656","NCTD","1.0","F-E/B","","","33.1450701822332","-117.06264408556238"
"5622","NCTD_22470","22470","22470","Lincoln Av & Goldenrod St","33.147112","-117.059224","NCTD","1.0","F-E/B","","","33.147107181645445","-117.05921208679986"
"5623","NCTD_22475","22475","22475","N Torrey Pines Rd & NU System Drwy","32.910518","-117.244322","NCTD","0.0","F-N/B","","","32.91051321934409","-117.24431007189376"
"5624","NCTD_22476","22476","22476","Jefferson St & Vista Way","33.182945","-117.339798","NCTD","1.0","F-S/B","","","33.182940192227285","-117.33978603507012"
"5625","NCTD_22477","22477","22477","El Camino Real & Calle Barcelona","33.073704","-117.262544","NCTD","1.0","F-N/B","","","33.07369920140479","-117.26253205666784"
"5626","NCTD_22479","22479","22479","Douglas Dr & Vandegrift Bl","33.273407","-117.296831","NCTD","1.0","F-W/B","vadouW","","33.27340218000093","-117.29681903632203"
"5627","NCTD_22480","22480","22480","Douglas Dr & Pilgrim Way","33.271552","-117.301959","NCTD","1.0","F-W/B","","","33.27154718006598","-117.30194703436528"
"5628","NCTD_22481","22481","22481","Douglas Dr & Via Cibola","33.265579","-117.306893","NCTD","2.0","F-S/B","","","33.265574180729914","-117.3068810347122"
"5629","NCTD_22482","22482","22482","Douglas Dr & Catalina Dr","33.256447","-117.31376","NCTD","1.0","F-W/B","","","33.25644218249232","-117.31374803474564"
"5630","NCTD_22484","22484","22484","Douglas Dr & Festival Dr","33.253011","-117.318086","NCTD","2.0","N-W/B","","","33.25300618327594","-117.31807403291329"
"5631","NCTD_22485","22485","22485","Douglas Dr & Point Degada","33.249961","-117.322785","NCTD","2.0","F-S/B","","","33.24995618311187","-117.32277303307464"
"5632","NCTD_22486","22486","22486","Douglas Dr & Westport Dr","33.247147","-117.322751","NCTD","2.0","F-S/B","","","33.24714218427849","-117.32273903264921"
"5633","NCTD_22487","22487","22487","El Camino Real & Calle Barcelona","33.072752","-117.262754","NCTD","1.0","F-S/B","","","33.07274720192799","-117.26274205603872"
"5634","NCTD_22488","22488","22488","El Camino Real & Leucadia Bl","33.067083","-117.262512","NCTD","1.0","F-S/B","ecrleS","","33.06707820179074","-117.26250005653135"
"5635","NCTD_22489","22489","22489","Stuart Mesa & Ortiz","33.256353","-117.410261","NCTD","2.0","N-E/B","","","33.25634818774911","-117.41024901777398"
"5636","NCTD_22491","22491","22491","Morning View Dr & El Norte Pkwy","33.142758","-117.096625","NCTD","2.0","N-E/B","","","33.14275318407162","-117.0966130796997"
"5637","NCTD_22496","22496","22496","Mission Av & Parish Way","33.230753","-117.316012","NCTD","0.0","F-W/B","","","33.23074818604734","-117.3160000353202"
"5638","NCTD_22499","22499","22499","Town Center North & Walmart","33.241762","-117.292888","NCTD","1.0","M-Special_Loc","towncn","","33.241757183322726","-117.29287603825343"
"5639","NCTD_22503","22503","22503","Palomar Airport Rd & Paseo Del Norte","33.121884","-117.318374","NCTD","1.0","F-E/B","paspal","","33.12187919900669","-117.31836204359321"
"5640","NCTD_22504","22504","22504","Palomar Airport Rd & Armada Dr","33.121823","-117.313099","NCTD","2.0","F-E/B","pararE","","33.12181819854085","-117.31308704444919"
"5641","NCTD_22506","22506","22506","Palomar Airport Rd & Hidden Valley Rd","33.123494","-117.305511","NCTD","2.0","F-E/B","palhid","","33.123489197853964","-117.30549904564357"
"5642","NCTD_22507","22507","22507","Aston Av & Rutherford Rd","33.131968","-117.284651","NCTD","2.0","N-E/B","","","33.13196319581311","-117.28463904833373"
"5643","NCTD_22508","22508","22508","Palomar Airport Rd & Aviara Pkwy","33.123884","-117.301077","NCTD","0.0","F-E/B","","","33.12387919752226","-117.30106504574022"
"5644","NCTD_22509","22509","22509","Palomar Airport Rd & Palomar Oaks Way","33.120083","-117.289975","NCTD","0.0","F-E/B","","","33.12007819705007","-117.289963048597"
"5645","NCTD_22511","22511","22511","Palomar Airport Rd & El Camino Real (East)","33.129818","-117.264758","NCTD","1.0","F-E/B","","","33.129813195401084","-117.26474605176152"
"5646","NCTD_22515","22515","22515","Palomar Airport Rd & White Sands Dr","33.131353","-117.227485","NCTD","1.0","F-E/B","","","33.131348192228316","-117.22747305849319"
"5647","NCTD_22516","22516","22516","San Marcos Bl & Acacia Dr","33.132148","-117.219504","NCTD","2.0","F-E/B","","","33.132143192055686","-117.21949205993347"
"5648","NCTD_22517","22517","22517","San Marcos Bl & Viewpoint Dr","33.132761","-117.212083","NCTD","2.0","N-E/B","","","33.13275619190493","-117.21207106061308"
"5649","NCTD_22518","22518","22518","San Marcos Bl & Rancho Santa Fe Rd","33.131886","-117.209907","NCTD","2.0","N-E/B","smrsfE","","33.131881191472104","-117.20989506079384"
"5650","NCTD_22519","22519","22519","San Marcos Bl & Knights Realm","33.131221","-117.204194","NCTD","1.0","F-E/B","smarhs","","33.131216191557336","-117.20418206203378"
"5651","NCTD_22520","22520","22520","San Marcos Bl & Discovery St","33.131377","-117.200484","NCTD","2.0","F-E/B","","","33.131372190881436","-117.20047206263408"
"5652","NCTD_22521","22521","22521","Las Posas Rd & San Marcos Bl","33.13447","-117.194289","NCTD","1.0","F-N/B","possmb","","33.13446519072212","-117.1942770633635"
"5653","NCTD_22522","22522","22522","Las Posas Rd & Linda Vista Dr","33.137808","-117.194115","NCTD","1.0","F-N/B","linlpr","","33.13780318965468","-117.19410306348932"
"5654","NCTD_22524","22524","22524","Las Posas Rd & La Mirada Dr","33.139777","-117.193394","NCTD","1.0","F-S/B","","","33.13977218981312","-117.193382064031"
"5655","NCTD_22525","22525","22525","Las Posas Rd & Linda Vista Dr","33.1369","-117.194846","NCTD","1.0","F-S/B","","","33.13689519052816","-117.19483406379204"
"5656","NCTD_22526","22526","22526","Las Posas Rd & San Marcos Bl","33.134398","-117.194516","NCTD","1.0","N-S/B","possmb","","33.1343931904215","-117.19450406375492"
"5657","NCTD_22527","22527","22527","San Marcos Bl & Pacific St","33.132405","-117.19748","NCTD","2.0","F-W/B","","","33.13240019071209","-117.19746806303668"
"5658","NCTD_22528","22528","22528","San Marcos Bl & Discovery St","33.131499","-117.201817","NCTD","2.0","F-W/B","","","33.131494191020586","-117.20180506246207"
"5659","NCTD_22529","22529","22529","San Marcos Bl & Knights Realm","33.13149","-117.204497","NCTD","1.0","N-W/B","smarhs","","33.13148519176122","-117.20448506256847"
"5660","NCTD_22530","22530","22530","San Marcos Bl & Rancho Santa Fe Rd","33.132241","-117.209999","NCTD","1.0","F-W/B","smrsfW","","33.132236191073645","-117.20998706075777"
"5661","NCTD_22531","22531","22531","San Marcos Bl & Viewpoint Dr","33.133184","-117.21292","NCTD","2.0","F-W/B","","","33.13317919116902","-117.21290806164394"
"5662","NCTD_22532","22532","22532","San Marcos Bl & Avenida Cielo","33.132793","-117.217514","NCTD","2.0","N-W/B","","","33.13278819149491","-117.21750205940727"
"5663","NCTD_22533","22533","22533","Palomar Airport Rd & Business Park Dr","33.13132","-117.230187","NCTD","0.0","F-W/B","","","33.13131519233481","-117.23017505822767"
"5664","NCTD_22534","22534","22534","Palomar Airport Rd & Melrose Dr","33.13031","-117.247145","NCTD","2.0","F-W/B","","","33.13030519378513","-117.24713305497451"
"5665","NCTD_22538","22538","22538","Palomar Airport Rd & Loker Av West","33.130702","-117.260005","NCTD","1.0","F-W/B","","","33.130697194750425","-117.25999305265638"
"5666","NCTD_22539","22539","22539","Faraday Av & El Camino Real","33.136054","-117.274745","NCTD","0.0","F-W/B","","","33.13604919433127","-117.27473304984376"
"5667","NCTD_22540","22540","22540","Aston Av & Rutherford Rd","33.131974","-117.284951","NCTD","2.0","F-W/B","","","33.13196919590562","-117.2849390481139"
"5668","NCTD_22542","22542","22542","Palomar Airport Rd & Camino Vida Roble","33.120173","-117.282373","NCTD","0.0","F-W/B","","","33.12016819669926","-117.28236104975126"
"5669","NCTD_22543","22543","22543","Palomar Airport Rd & Palomar Oaks Way","33.120808","-117.290866","NCTD","0.0","F-W/B","","","33.12080319748605","-117.29085404823277"
"5670","NCTD_22544","22544","22544","Palomar Airport Rd & College Bl","33.124304","-117.302128","NCTD","1.0","F-W/B","","","33.12429919788691","-117.30211604595601"
"5671","NCTD_22545","22545","22545","Palomar Airport Rd & The Crossings Dr","33.123461","-117.306785","NCTD","1.0","F-W/B","palhid","","33.123456197450345","-117.30677304518038"
"5672","NCTD_22548","22548","22548","Avenida Encinas & Palomar Airport Rd","33.120638","-117.324847","NCTD","1.0","F-S/B","","","33.120633198319645","-117.32483504322065"
"5673","NCTD_22549","22549","22549","Avenida Encinas & 6200 (Opp Sewage Treatment)","33.11649","-117.322256","NCTD","2.0","M-Special_Loc","","","33.116485199498","-117.32224404298006"
"5674","NCTD_22550","22550","22550","Palomar Airport Rd & Melrose Dr","33.129842","-117.244313","NCTD","1.0","F-E/B","","","33.129837193319744","-117.24430105556279"
"5675","NCTD_22551","22551","22551","Palomar Airport Rd & Paseo Valindo","33.128781","-117.237538","NCTD","1.0","F-E/B","","","33.12877619385641","-117.23752605686109"
"5676","NCTD_22552","22552","22552","Palomar Airport Rd & Eagle Dr","33.128969","-117.238572","NCTD","1.0","F-W/B","","","33.12896419361695","-117.2385600564726"
"5677","NCTD_22556","22556","22556","Douglas Dr & Pala Rd","33.237604","-117.322812","NCTD","1.0","F-S/B","","","33.23759918518416","-117.32280003399978"
"5678","NCTD_22557","22557","22557","Mission Av & Frontier Dr","33.219554","-117.339708","NCTD","1.0","N-W/B","","","33.21954918827052","-117.33969603299431"
"5679","NCTD_22558","22558","22558","Mission Av & Frontier Dr","33.219919","-117.33875","NCTD","1.0","F-E/B","","","33.21991418746461","-117.33873803236247"
"5680","NCTD_22560","22560","22560","N Santa Fe Av & California Av","33.207931","-117.24483","NCTD","2.0","F-N/B","","","33.2079261850686","-117.24481804920484"
"5681","NCTD_22561","22561","22561","N Santa Fe Av & Melrose Dr (2465)","33.234709","-117.253186","NCTD","1.0","M-Street-W/B","","","33.23470418150773","-117.25317404582107"
"5682","NCTD_22563","22563","22563","Hwy 76 & Via Montellano","33.275436","-117.234289","NCTD","1.0","M-Street-S/B","","","33.27543117597088","-117.2342770469698"
"5683","NCTD_22564","22564","22564","N Santa Fe Av & Mesa Dr","33.241282","-117.275239","NCTD","1.0","F-E/B","","","33.24127718149507","-117.27522704186484"
"5684","NCTD_22565","22565","22565","N Santa Fe Av & Melrose Dr","33.235687","-117.260764","NCTD","1.0","F-E/B","","","33.235682182221666","-117.26075204528131"
"5685","NCTD_22568","22568","22568","Mission Av & Francesca Dr","33.231311","-117.302571","NCTD","2.0","N-N/B","","","33.23130618548032","-117.30255903754087"
"5686","NCTD_22574","22574","22574","College Bl & Salk Av","33.140656","-117.283681","NCTD","2.0","F-N/B","","","33.14065119395289","-117.28366904715611"
"5687","NCTD_22575","22575","22575","Vulcan Av & G St","33.042742","-117.292251","NCTD","2.0","N-S/B","","","33.042737206373744","-117.29223905439416"
"5688","NCTD_22589","22589","22589","Auto Park Way & Alpine Way","33.12519","-117.119055","NCTD","1.0","N-N/B","","","33.12518518722754","-117.11904307742935"
"5689","NCTD_22591","22591","22591","Avenida Ricardo & Knob Hill Park","33.137579","-117.12076","NCTD","0.0","N-N/B","","","33.137574186153486","-117.12074807627998"
"5690","NCTD_22599","22599","22599","Valley Pkwy & Pennsylvania Av","33.126693","-117.075022","NCTD","1.0","F-E/B","","","33.126688184539695","-117.0750100849826"
"5691","NCTD_22600","22600","22600","El Camino Real & Faraday Av","33.135797","-117.272762","NCTD","1.0","F-S/B","","","33.13579219430778","-117.27275004984541"
"5692","NCTD_22601","22601","22601","Loker Av West & El Fuerte St (2796)","33.131501","-117.253132","NCTD","2.0","F-W/B","lokelW","","33.13149619374773","-117.2531200536213"
"5693","NCTD_22608","22608","22608","Grand Av & Ash St","33.126836","-117.06655","NCTD","1.0","N-E/B","","","33.12683118527882","-117.06653808597565"
"5694","NCTD_22609","22609","22609","Broadway & Hwy 78","33.132262","-117.086272","NCTD","0.0","F-S/B","","","33.13225718497243","-117.08626008255452"
"5695","NCTD_22620","22620","22620","S Mission Rd & Air Park Rd","33.352893","-117.246182","NCTD","1.0","F-S/B","fbhsS","","33.35288816712769","-117.246170037778"
"5696","NCTD_22622","22622","22622","E Vista Way & Barsby St","33.234727","-117.226105","NCTD","2.0","M-Street-N/B","","","33.23472218008757","-117.22609305122134"
"5697","NCTD_22623","22623","22623","S Mission Rd & Stage Coach Ln","33.349844","-117.24433","NCTD","1.0","F-N/B","","","33.349839167786456","-117.24431803958598"
"5698","NCTD_22624","22624","22624","S Mission Rd & Sterling Br","33.352497","-117.245582","NCTD","1.0","F-N/B","fbhsN","","33.35249216747859","-117.24557003868944"
"5699","NCTD_22629","22629","22629","College Bl & Salk Av","33.140096","-117.283917","NCTD","2.0","N-W/B","","","33.1400911944981","-117.28390504764573"
"5700","NCTD_22631","22631","22631","Douglas Dr & N River Rd","33.245953","-117.322586","NCTD","1.0","F-W/B","dounrN","","33.245948183495884","-117.32257403347307"
"5701","NCTD_22632","22632","22632","Douglas Dr & Point Degada","33.250127","-117.322644","NCTD","1.0","N-N/B","","","33.2501221834064","-117.32263203326602"
"5702","NCTD_22633","22633","22633","Douglas Dr & Festival Dr","33.253238","-117.317621","NCTD","1.0","F-N/B","","","33.253233183401754","-117.31760903414607"
"5703","NCTD_22635","22635","22635","Douglas Dr & Catalina Dr","33.25715","-117.312575","NCTD","1.0","F-N/B","","","33.25714518188329","-117.31256303518857"
"5704","NCTD_22636","22636","22636","Douglas Dr & Via Cibola","33.266214","-117.306619","NCTD","2.0","F-N/B","","","33.26620918077048","-117.3066070349291"
"5705","NCTD_22637","22637","22637","Douglas Dr & Via Malaguena","33.271357","-117.301983","NCTD","2.0","F-N/B","","","33.27135218013461","-117.30197103509383"
"5706","NCTD_22638","22638","22638","Seagaze Dr & Ditmar St","33.195803","-117.377397","NCTD","1.0","F-E/B","","","33.19579819236864","-117.3773850270975"
"5707","NCTD_22641","22641","22641","Via Rancho Rd & Sabadell Dr","33.220589","-117.31462","NCTD","0.0","N-E/B","","","33.220584186952","-117.3146080363881"
"5708","NCTD_22642","22642","22642","Via Rancho Rd & Ivey Ranch Rd","33.220281","-117.309689","NCTD","2.0","N-E/B","","","33.22027618608493","-117.30967703782082"
"5709","NCTD_22647","22647","22647","Old Grove Rd & Red Maple Way","33.234926","-117.308435","NCTD","2.0","F-N/B","","","33.23492118412639","-117.30842303603457"
"5710","NCTD_22648","22648","22648","Frazee Rd & Montrose Way","33.24069","-117.300616","NCTD","1.0","F-E/B","","","33.240685183805454","-117.30060403754919"
"5711","NCTD_22649","22649","22649","Frazee Rd & Mission Av","33.237743","-117.296831","NCTD","1.0","N-S/B","","","33.23773818427708","-117.29681903842388"
"5712","NCTD_22650","22650","22650","College Blvd & Silver Bluff Dr","33.238933","-117.291608","NCTD","1.0","F-S/B","collsb","","33.2389281826776","-117.29159603901587"
"5713","NCTD_22651","22651","22651","Frazee Rd & Oleander Dr","33.241148","-117.301407","NCTD","1.0","F-W/B","","","33.24114318357656","-117.30139503669544"
"5714","NCTD_22652","22652","22652","Frazee Rd & Pala Rd","33.238813","-117.307452","NCTD","1.0","N-W/B","","","33.2388081838652","-117.30744003598124"
"5715","NCTD_22653","22653","22653","Old Grove Rd & Red Maple Way","33.234458","-117.308714","NCTD","2.0","N-S/B","","","33.234453184824325","-117.30870203666247"
"5716","NCTD_22658","22658","22658","Via Rancho Rd & Mission Gate Dr","33.220522","-117.309948","NCTD","1.0","F-W/B","","","33.2205171864739","-117.30993603732989"
"5717","NCTD_22663","22663","22663","Mission Av & Douglas Dr","33.227985","-117.325286","NCTD","1.0","F-E/B","","","33.2279801862996","-117.3252740346487"
"5718","NCTD_22664","22664","22664","Mission Av & Avenida Calafia","33.233814","-117.30025","NCTD","1.0","N-N/B","","","33.233809184294124","-117.30023803782963"
"5719","NCTD_22665","22665","22665","Mission Av & Frazee Rd","33.237383","-117.296435","NCTD","1.0","N-N/B","","","33.23737818428315","-117.29642303876965"
"5720","NCTD_22666","22666","22666","Mission Av & Frazee Rd","33.237317","-117.296755","NCTD","1.0","F-W/B","","","33.237312183494446","-117.29674303827917"
"5721","NCTD_22667","22667","22667","Mission Av & Avenida Calafia","33.233736","-117.300521","NCTD","1.0","F-W/B","","","33.23373118453568","-117.30050903860571"
"5722","NCTD_22668","22668","22668","Mission Av & Peyri Dr","33.230403","-117.319361","NCTD","2.0","F-W/B","","","33.2303981856011","-117.31934903494043"
"5723","NCTD_22689","22689","22689","Midway Dr & E Valley Pkwy","33.136907","-117.0513","NCTD","1.0","N-N/B","mivalN","","33.136902182400796","-117.05128808806276"
"5724","NCTD_22691","22691","22691","El Norte Pkwy & Kaile Ln","33.150185","-117.03828","NCTD","1.0","N-W/B","","","33.15018017964453","-117.03826808938075"
